_id,MISSION,MISSION STATEMENT,GOAL,GOAL STATEMENT,ACTION,ACTION STATEMENT,Stakeholder,Category,Labels,norm,topic,source,Insert Datetime
685d9f1857f9330c86277af3,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 5,"Implement Project Woodland, to ensure  that the licensing system for tree felling,  thinning, roads and afforestation provides  a predictable and efficient service for  applicants and to ensure that forests play  a positive role in the environment.",Blue Dot Catchments Programme,State Agencies and Local Authorities,State Agencies and Local Authorities 001,stateagenciesandlocalauthorities001,water,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277af4,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 5,"Implement Project Woodland, to ensure  that the licensing system for tree felling,  thinning, roads and afforestation provides  a predictable and efficient service for  applicants and to ensure that forests play  a positive role in the environment.",LIFE-IP Waters of Life Programme,State Agencies and Local Authorities,State Agencies and Local Authorities 003,stateagenciesandlocalauthorities003,water,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277af5,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 5,"Implement Project Woodland, to ensure  that the licensing system for tree felling,  thinning, roads and afforestation provides  a predictable and efficient service for  applicants and to ensure that forests play  a positive role in the environment.","Department of Environment, Climate and Communications","Department of Environment, Climate and Communications","Department of Environment, Climate and Communications 004","departmentofenvironment,climateandcommunications004",water,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277af6,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 4,"Develop Diverse, Multi-Functional Forests",MISSION 1 GOAL 4 ACTION 5,"Implement Project Woodland, to ensure  that the licensing system for tree felling,  thinning, roads and afforestation provides  a predictable and efficient service for  applicants and to ensure that forests play  a positive role in the environment.",Ireland's River Basin Management Plan,"Department of Environment, Climate and Communications","Department of Environment, Climate and Communications 006","departmentofenvironment,climateandcommunications006",water,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277af7,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 5,Enhance the Environmental Sustainability of the Seafood Sector,MISSION 1 GOAL 5 ACTION 5,Implementation of the Irish Inshore  Fisheries Sector Strategy 2019-2023:  Development of sustainable inshore  fisheries will need to be balanced with  safeguarding fishing-related livelihoods  and protecting marine environments.,Irish Inshore Fisheries Sector,Inputs,Inputs 017,inputs017,water,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277af8,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 5,Enhance the Environmental Sustainability of the Seafood Sector,MISSION 1 GOAL 5 ACTION 7,Realise our outstanding target of 10%  of Marine Protected Areas under the  Marine Strategy Framework Directive  as soon as is practical and aim for 30%  of marine protected areas by 2030.,European Union,International organisation,International organisation 008,internationalorganisation008,water,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277af9,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 5,Enhance the Environmental Sustainability of the Seafood Sector,MISSION 1 GOAL 5 ACTION 7,Realise our outstanding target of 10%  of Marine Protected Areas under the  Marine Strategy Framework Directive  as soon as is practical and aim for 30%  of marine protected areas by 2030.,EU Biodiversity Strategy,International organisation,International organisation 001,internationalorganisation001,water,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277afa,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 5,Enhance the Environmental Sustainability of the Seafood Sector,MISSION 1 GOAL 5 ACTION 7,Realise our outstanding target of 10%  of Marine Protected Areas under the  Marine Strategy Framework Directive  as soon as is practical and aim for 30%  of marine protected areas by 2030.,Marine Strategy Framework Directive,"Department of Environment, Climate and Communications","Department of Environment, Climate and Communications 009","departmentofenvironment,climateandcommunications009",water,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277afb,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 5,Enhance the Environmental Sustainability of the Seafood Sector,MISSION 1 GOAL 5 ACTION 7,Realise our outstanding target of 10%  of Marine Protected Areas under the  Marine Strategy Framework Directive  as soon as is practical and aim for 30%  of marine protected areas by 2030.,Marine Protected Areas,"Department of Environment, Climate and Communications","Department of Environment, Climate and Communications 007","departmentofenvironment,climateandcommunications007",water,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277afc,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 5,Enhance the Environmental Sustainability of the Seafood Sector,MISSION 1 GOAL 5 ACTION 9,"Prioritise the ‘Clean Oceans Initiative’  in the effort to collect, reduce and reuse  marine litter.",Fishing Trawlers,Inputs,Inputs 013,inputs013,water,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277afd,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 4,Improve the Social Sustainability of Primary Producers,MISSION 2 GOAL 4 ACTION 23,"Government will continue to focus on  Rural Development;       The Government has published a new rural  development policy, Our Rural Future 2021 to 2025.","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277afe,MISSION 2,Viable & Resilient  Primary Producers  with Enhanced  Wellbeing,MISSION 2 GOAL 4,Improve the Social Sustainability of Primary Producers,MISSION 2 GOAL 4 ACTION 23,"Government will continue to focus on  Rural Development;       The Government has published a new rural  development policy, Our Rural Future 2021 to 2025.",Department of Rural and Community Development,Department of Rural and Community Development,Department of Rural and Community Development 001,departmentofruralandcommunitydevelopment001,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277aff,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 1,"Improve coherence of policies for  food, health and nutrition through the  establishment of a high-level group co- chaired by the Departments of Health  and Agriculture, Food and the Marine.",Healthy Ireland,Department of Health,Department of Health 003,departmentofhealth003,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b00,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 1,Prioritise Coherent Food and Health Policies to Deliver Improved Health Outcomes,MISSION 3 GOAL 1 ACTION 1,"Improve coherence of policies for  food, health and nutrition through the  establishment of a high-level group co- chaired by the Departments of Health  and Agriculture, Food and the Marine.",National Obesity Strategy,Department of Health,Department of Health 004,departmentofhealth004,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b01,MISSION 3,"Food which is Safe,  Nutritious and  Appealing, Trusted  and Valued at Home  and Abroad",MISSION 3 GOAL 4,Develop Market Opportunities at Home and Abroad,MISSION 3 GOAL 4 ACTION 3,Increase efforts to gain and maintain  market access for key product categories  to priority international markets.,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b02,MISSION 4,"An Innovative,  Competitive &  Resilient Agri-Food  Sector, Driven by  Technology and  Talent",MISSION 4 GOAL 6,Attract and Nurture Diverse and Inclusive Talent,MISSION 4 GOAL 6 ACTION 2,To ensure decent work and address  labour shortages:   a.,"Department of Enterprise, Trade and Employment","Department of Business, Employment and Retail","Department of Business, Employment and Retail 002","departmentofbusiness,employmentandretail002",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b03,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 1,"Develop a Climate Neutral Agri- Food System so that by 2050, the Climate Impact of Methane is Reduced to Zero and Remaining Agricultural Emissions are Balanced by Removals; and Improve Air Quality",MISSION 1 GOAL 1 ACTION 9,"Prepare for climate change through  implementing the actions contained  in the statutory Agriculture, Forest  and Seafood Climate Change Sectoral  Adaptation Plan.",Agri-food Businesses,Processors,Processors 002,processors002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b04,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 2,Restore and Enhance Biodiversity,MISSION 1 GOAL 2 ACTION 2,Put in place more targeted agri- environmental schemes under the  next Rural Development Programme  (RDP) to protect and enhance Ireland’s  habitats and species.,National Parks and Wildlife Service,"Department of Housing, Local Government and Heritage","Department of Housing, Local Government and Heritage 003","departmentofhousing,localgovernmentandheritage003",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b05,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 2,Restore and Enhance Biodiversity,MISSION 1 GOAL 2 ACTION 2,Put in place more targeted agri- environmental schemes under the  next Rural Development Programme  (RDP) to protect and enhance Ireland’s  habitats and species.,Farmers,Producers,Producers 008,producers008,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b06,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 2,Restore and Enhance Biodiversity,MISSION 1 GOAL 2 ACTION 2,Put in place more targeted agri- environmental schemes under the  next Rural Development Programme  (RDP) to protect and enhance Ireland’s  habitats and species.,European Innovation Partnership,Research and Regulatory,Research and Regulatory 031,researchandregulatory031,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b07,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 2,Restore and Enhance Biodiversity,MISSION 1 GOAL 2 ACTION 3,Undertake a national land use review  and support the DECC led development  of a land use strategy.,Ordnance Survey Ireland,Semi-State Agency,Semi-State Agency 009,semistateagency009,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b08,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 2,Restore and Enhance Biodiversity,MISSION 1 GOAL 2 ACTION 3,Undertake a national land use review  and support the DECC led development  of a land use strategy.,Environmental Protection Agency,State Agencies ,State Agencies  001,stateagencies001,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b09,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 2,Restore and Enhance Biodiversity,MISSION 1 GOAL 2 ACTION 3,Undertake a national land use review  and support the DECC led development  of a land use strategy.,"Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","departmentofagriculture,foodandthemarine004",live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b0a,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 2,Restore and Enhance Biodiversity,MISSION 1 GOAL 2 ACTION 3,Undertake a national land use review  and support the DECC led development  of a land use strategy.,Natural Capital Ireland,NGO,NGO 021,ngo021,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b0b,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 2,Restore and Enhance Biodiversity,MISSION 1 GOAL 2 ACTION 3,Undertake a national land use review  and support the DECC led development  of a land use strategy.,Bord Iascaigh Mhara,Semi-State Agency,Semi-State Agency 002,semistateagency002,live,Food Vision Action,2025-06-26T20:27:20.614Z
685d9f1857f9330c86277b0c,MISSION 1,"A Climate Smart,  Environmentally  Sustainable   Agri-Food Sector",MISSION 1 GOAL 2,Restore and Enhance Biodiversity,MISSION 1 GOAL 2 ACTION 3,Undertake a national land use review  and support the DECC led development  of a land use strategy.,United Nations System of Environmental-Economic Accounting,International organisation,International organisation 022,internationalorganisation022,live,Food Vision Action,2025-06-26T20:27:20.614Z
