_id,Speaker,Topic Thoughts,Sentiment,Organization,Designation,Category,Labels,Insert Datetime
6849ec1628a615fc0c4cef98,Mr. Jack Nolan,The speaker supports targeted measures for nitrates management and believes that a collaborative approach will improve water quality.,Support,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef99,Mr. Jack Nolan,The speaker supports targeted measures for nitrates management and believes in a collaborative approach to address the issue.,Support,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef9a,Deputy Brian Leddin,"The speaker supports a targeted approach to water quality management, suggesting that derogations should not be granted for lands draining into at-risk water courses.",Support,Green Party,"Deputy and Spokesperson on Transport, and Climate, Energy, and Communications",Political Party 004,"Political Party 004, Deputy and Spokesperson on Transport, and Climate, Energy, and Communications",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef9b,Deputy Brian Leddin,"The speaker supports a targeted approach to water quality management, advocating for restrictions on derogations for farms draining into at-risk water courses.",Support,Green Party,"Deputy and Spokesperson on Transport, and Climate, Energy, and Communications",Political Party 004,"Political Party 004, Deputy and Spokesperson on Transport, and Climate, Energy, and Communications",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef9c,Deputy Charlie McConalogue,The speaker emphasizes the importance of ensuring water quality is central to agricultural practices and improving it over time.,Support,"Department of Agriculture, Food and the Marine","Deputy (TD), Minister for Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Deputy (TD), Minister for Agriculture, Food and the Marine",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef9d,Deputy Charlie McConalogue,The speaker emphasizes the importance of ensuring water quality in agriculture and the need for practices that do not negatively impact it.,Support,"Department of Agriculture, Food and the Marine","Deputy (TD), Minister for Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Deputy (TD), Minister for Agriculture, Food and the Marine",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef9e,Senator Paul Daly,The speaker emphasizes the need for farmers to maximize the value of their slurry and suggests extending storage capacity to meet nitrate action plans.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cef9f,Senator Paul Daly,The speaker emphasizes the need for farmers to maximize the value of their slurry and suggests extending storage capacity to meet nitrate action plans.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefa0,Senator Paul Daly,The speaker emphasizes the need for farmers to maximize the value of their slurry and suggests extending storage capacity to meet nitrate action plans.,Support,Fianna Fáil,Senator,Political Party 002,"Political Party 002, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefa1,Senator Paul Daly,The speaker emphasizes the need for farmers to maximize the value of their slurry and suggests extending storage capacity to meet nitrate action plans.,Support,Seanad Eireann,Senator,Seanad Eireann 001,"Seanad Eireann 001, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefa2,Deputy Michael Fitzmaurice,The speaker acknowledges the issue of nitrates and emphasizes the need for open discussion about its resolution.,Neutral,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefa3,Mr. Jack Nolan,The speaker indicates that dairy farmers with land far from their main operations may face increased inspection risks due to nitrates.,Neutral,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefa4,Deputy Michael Fitzmaurice,The speaker believes that farmers should not be regulated or penalized regarding their use of nitrates.,Oppose,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefa5,Mr. Jack Nolan,The speaker supports the role of local authorities in enforcing nitrates regulations and emphasizes the need for improved inspections as part of the nitrates action programme.,Support,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefa6,Mr. Jack Nolan,The speaker acknowledges a heightened focus on water quality and public intolerance for pollution.,Support,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefa7,Mr. Jack Nolan,The speaker emphasizes the increased focus on water quality and public intolerance for pollution.,Support,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefa8,Deputy Michael Fitzmaurice,The speaker questions the rationale behind the current nitrate limits affecting farmers.,Neutral,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefa9,Deputy Michael Fitzmaurice,The speaker questions the rationale behind the discrepancy in nitrate limits for different groups.,Neutral,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefaa,Mr. Jack Nolan,The speaker believes that the application of nitrates should be tailored to individual soil types for sustainability.,Support,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefab,Deputy Michael Fitzmaurice,The speaker expresses concern about the current measures related to nitrates and suggests the need for additional measures.,Neutral,Independent,Deputy (TD),Political Party 005,"Political Party 005, Deputy (TD)",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefac,Mr. Jack Nolan,"The speaker supports the use of clover to reduce the need for calcium ammonium nitrate, highlighting significant cost savings.",Support,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefad,Mr. Jack Nolan,The speaker acknowledges good water quality but recognizes the need for improvement and emphasizes the importance of enforcement and implementation.,Neutral,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefae,Mr. Jack Nolan,The speaker acknowledges that 99% of ammonia emissions come from agriculture and emphasizes the need for rapid change.,Support,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefaf,Senator Tim Lombard,The speaker expresses a need for increased awareness and investment in the Teagasc agricultural catchments programme regarding nitrates and their impact on water quality.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefb0,Senator Tim Lombard,The speaker expresses a need for increased awareness and investment in the Teagasc agricultural catchments programme regarding nitrates and their impact on water quality.,Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefb1,Senator Tim Lombard,"The speaker expresses a strong interest in the relationship between nitrates and agricultural practices, emphasizing the need for more awareness and investment in research on nitrates and their impact on water quality.",Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefb2,Senator Tim Lombard,"The speaker expresses a strong interest in the relationship between nitrates and agricultural practices, emphasizing the need for more awareness and investment in research on nitrates and their impact on water quality.",Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefb3,Senator Tim Lombard,"The speaker expresses a strong interest in the relationship between nitrates and agricultural practices, highlighting the need for better awareness and investment in research on nitrates' impact on water quality.",Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefb4,Senator Tim Lombard,"The speaker expresses a strong interest in the relationship between nitrates and agricultural practices, highlighting the need for better awareness and investment in research on nitrates' impact on water quality.",Support,Fine Gael,Senator,Political Party 003,"Political Party 003, Senator",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefb5,Deputy Charlie McConalogue,The speaker acknowledges the complexity of nitrates management and emphasizes the need for tailored approaches based on soil types.,Neutral,"Department of Agriculture, Food and the Marine","Deputy (TD), Minister for Agriculture, Food and the Marine","Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Deputy (TD), Minister for Agriculture, Food and the Marine",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefb6,Mr. Jack Nolan,The speaker emphasizes the importance of water quality improvement through individual farmer advice and data sharing.,Support,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
6849ec1628a615fc0c4cefb7,Mr. Jack Nolan,The speaker emphasizes the importance of water quality improvement through the catchment programme and collaboration among various agencies.,Support,"Department of Agriculture, Food and the Marine",Senior Inspector,"Department of Agriculture, Food and the Marine 004","Department of Agriculture, Food and the Marine 004, Senior Inspector",2025-06-11T21:50:30.429Z
